,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating
10, on 05/11/09 21:53 PM (PDT),Scott Leyva ,2009 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),I love my XLR-V," We traded our 1995 red XJS convertible after 14 years.  We knew nothing about the XLR, but were smitten once we drove it.  It gets just as many if not more looks and compliments!",4.625
11, on 10/18/08 17:30 PM (PDT),Richard Spratt ,2008 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),Fun beyond belief!!," So far this car has been a dream to own. It is incredibly responsive and handles like a jag roadster but better. I have had it on two road trips and is an absolute joy to drive as well as  ride ride as a passenger. While it has a six speed ""automatic transmission"", my only regret is that I do wish it was a manual transmission.  My wife will take it out and put it through its paces and she would not want it to be a manual transmission.One other minor thing is that it does not have a factory installed connection to plug my I-Pod into the sound system. I would recommend this car to anyone!",4.875
12, on 04/21/08 15:08 PM (PDT),ANBEY ,2008 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),XLR-V," I tend to drive a car hard.  This beauty can take it. The curves and laps disappear while admiring glances stand back and peer. I can't take this car out without some one having something glowing to say about it.  It is a real looker.  From LA to San Francisco the ride was smooth and easy. I arrived fresh as a daisy and ready to party at the wedding I was attending.  Waking up to a flat tire  bummed me out, until I realized it could drive 300 miles on the run-flats it came with. So I went to breakfast as planned . Later with the assistance of On-star  I casually sought out  a tire repair store. Goodyear did the trick, and I was on my way.  The joys and goodies are too many to name.",4.875
13, on 03/14/08 10:48 AM (PDT),sp ,2008 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),"So far, so awesome"," I've driven a lot of different high end and sports cars, so when it came time to step it up to the 6-figure market, I had a lot to choose from. I chose the xlr-v for the styling, the acceleration, the hard top, the fact that all the options are included at base price (unlike the M6 or the SL550) and that it had a much more attractive and distinctive exterior body style than most cars in its class. I have driven this car almost every day (despite having 4 other cars at home to choose from), and I have yet to be disappointed.  This car is fast, comfy, technologically sophisticated, and it's a head-turner.",4.625
14, on 06/04/18 11:55 AM (PDT),bruce4ahome ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),The most spectular car I have owned," I have had 4 Corvette's before this car. When I was looking for something new and fun, Of course I looked at the C6 Vette's but I liked the interior and exterior color combos they both offered. I prefer this color of the infared and Shale color combo over any the Corvette had to offer. Plus this car rides great. With it's weight distribution of 50/50, I have not broken the rear end loose once driving the Ca. Sierra roads. Just a wonderful car. Very much a hear turner everywhere I go.",5
15, on 01/20/18 14:47 PM (PST),Peter Prowalny ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),MY ORIGINAL 2006 XLR-V NOTHING YET BETTER, Repairs though very few are expensive.  Body parts will be more rare and expensive as the car ages.  You will absolutely love it forever.,5
16, on 07/31/17 11:24 AM (PDT),Paddy ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),Brutis, I've had a few performance parts put on my car and it really makes me smile when I put my foot into it. Dynoede at 465 HP to the ground.,5
17, on 12/23/06 11:29 AM (PST),Old Sarge ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),Great Sleeper," I traded a 2005 Honda S2000 for this car -  WOW! This is a car that I never believed that an US car company would build, let alone Cadillac.  Its handling is up there with the top line BMW and Mercedes. Its gas mileage is 20-22 mpg.  This is a very nice ride.",5
18, on 12/16/06 02:41 AM (PST),david ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),Davy's Baby SLR - VVroooom," This is the fastest car I have ever had. It drives extremely smoothly and has great power with a bit of a whine like I have heard on newer airplanes. It drives great, however, I am not a high tech guy and this car is high tech. It take a lot of effort to ot to learn to appreciate everything. It comes with a pre-packaged cell phone and OnStar, which is very cool. This car is sharp.  I love the power and am surprised that I haven't been pulled over yet.  The high tech features make it attractive to others that haven't seen the digital info projected like 3D over the steering wheel at the front of the car. The radio blares and for a sports car.  It has a very smooth ride.",4.75
19, on 11/28/06 13:47 PM (PST),Samuel ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),Truly Grace," Owning and driving this vehicle has been a dream come true.  It has performance, handling, comfort and style. I constantly receive compliments on it. Cadillac has done a fine job with this vehicle. My Son can say, ""This is my father's Cadillac.'  Smile, and have a blessed day.",5
20, on 11/25/06 18:31 PM (PST),STEPHEN HOLM ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),Almost Perfect," I have owned several head turning cars and motor cycles, but this beats them all.  From old ladies to young men and kids, people have chased me through parking lots and tried to flag me down on the street, just to get a look and learn more about it.  They are usually shocked to find out that it is a Cadillac.  Yes, this happens to the point it that it is a problem.  Aside from that, it is great fun to drive.  The acceleration and handling are so very nice, yet the car is so refined. It is simply a refined ""wildcar"". It has an amazingly fantastic aftermarket sound (meaning the engine).  The great sound system is stock.",4.875
21, on 11/16/06 10:42 AM (PST),2006 Cadillac XLR-V ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),The XLR-V is a Great Car," This is the best car for driving, looking and owning.  It's the greatest car that I have ever owned.  Its acceleration and handling couldn't be better.",5
22, on 05/18/06 09:10 AM (PDT),John Winant ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),GM's Secret Head Turner," I bought the XLR-V because I wanted something new and different. The car had a beautiful look. I've had it for almost two years and I love it. People walk up to me and tell me that my car is outstanding. I've had no problems with this car, only one minor recall for programing. I would recomend the XLR very highly.",4.875
23, on 04/30/06 07:35 AM (PDT),Go Man ,2006 Cadillac XLR-V Convertible 2dr Convertible (4.4L 8cyl S/C 6A),Love the XLR-V, The performance and ride are excellent.  You won't be disappointed.  This car deliviers on its promise.,4.625
24, on 06/01/18 16:38 PM (PDT),Alfredo ,2013 Cadillac ATS Sedan Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),electrical nightmare, 9500 in electrical problems before I sold it. CUE system is horrible( replaced twice) and so are all the sensors that don't work. Its too bad I really enjoyed driving the car.,2
25, on 05/03/18 16:13 PM (PDT),David H. in the Valley of the Sun. ,2013 Cadillac ATS Sedan Standard 4dr Sedan AWD (2.0L 4cyl Turbo 6A),Five years old and not a darned thing wrong yet!," Bought it used with 18,000 miles (lease return) three years ago. It now has 55,000+ miles on it.  So far this car has been absolutely perfect. The interior is still flawless. I had a softer taller and fatter high-end set of Michelin tires installed on the stock 17"" rims and it glides so much smoother now than the original tires on it.  It doesn't get the highest fuel economy but then again it's not a Prius... this baby flies.  My guess is that the mileage is affected from me getting into the 272 HP turbo charged power plant.  Everyone who has driven this car says it drives like a sports car (not a Cadillac Sedan).  What more can you ask for... Cadillac Styling with ample performance and decent fuel mileage.  I'll probably keep it for a long time.  By the way, the CUE entertainment system will drive you batty at first. But eventually you'll get it figured out. I suggest you use the controls in the steering wheel as much as possible. Otherwise you'll find that you can get distracted fiddling with them.  My only complaint is the CUE system and the cramped back seat.",5
26, on 04/30/18 13:25 PM (PDT),Adam S ,2013 Cadillac ATS Sedan Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),You don't know what you are missing.," Before owning the ATS, I had two BMWs (both bought new,) a 2002 325i and a 2005 Z4.  When I traded in my 325i in 2013, didn't want another BMW, but I did want a rear wheel drive car that would give me a ride similar to the BMW.  Well, truth be told,  when compared to my 325 and the newer BMW 3-series cars, I found the ATS' steering, road holding capabilities, road comfort, dashboard panel and interior to be superior.  This car took turns without leaning, and considering its great suspension, it rarely felt ""jittery"" on regular roads.  It's 2L turbo was quick enough for me.  However, I must say that although the BMW's turbo engine and transmission were smoother, the ATS was still a more enjoyable car to toss around.  The car's touch screen infotainment system got a lot of bad raps, but I didn't have any problems with it.  Nonetheless, it does appear that over the years, the negative reviews of the infotainment system seems to have had precedent over the car's excellent road performance and has undeservedly decreased the car's resale value.  Good new for those who are looking at the ATS (but bad for me when I will sell the car in another 2-3 years).  My overall recommendation to anyone interested in this car is not to waste any time and just buy it.  You'll have a great car at a very great price.",5
27, on 04/29/18 19:48 PM (PDT),Joseph DiFrancesco  ,2013 Cadillac ATS Sedan Premium 4dr Sedan AWD (3.6L 6cyl 6A),My favorite car I have ever owned!," First of all, I really do think this is my favorite car that I have ever owned. It has a few quirks, but overall it is an incredible car! It is so fun to drive and so luxurious, can’t find anything comparable for a comparable price. ",4
28, on 10/12/17 16:13 PM (PDT),Greg Meyer ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.0L 4cyl Turbo 6A),Not as great as you might think," I have only 38k miles. My camshaft sensor went out in July of 2017, it took the shop two days to replace it and they never called me to say that they needed to keep my car another day. The techs at Putnam Cadillac don't like to talk to customers so they don't call them to inform them of pending repairs. A month after it was in the shop my Cue touch screen started dying and in two weeks was dead. I told them the Cue screen was dead when I dropped the car off yesterday. Today they finally called me after I called them for info. They said the Cue screen was dead, I said I knew that and had told them that yesterday. What's happening with it? The rep, Leo Yi, said he has the parts but he can't do anything until he speaks to his warranty administrator and she does not get in until tomorrow. Does that mean that every warranty job at Putnam Cadillac in Burlingame has to wait for this administrator to confirm the work can be done? Every job in the place must be backed up!                   The ATS is a fast car. The transmission is very slow to shift even in sport mode. The 3rd to 4th gear shift takes forever and often slips. This is common with most ATS's. It is Very small inside. If you are taller than 5'10"", don't buy one. You will have a hard time getting into it. The very tiny trunk is only big enough for a gym bag or two. The CUE touchscreen system is terrible. Due to that particular issue, I cannot recommend this car. The touchscreen works sometimes and fails sometimes. You cannot turn on the A/C without the touchscreen. If you look at the Cadillac forums, you will see the frozen or dead Cue Touchscreen is a very very common problem.  Why they are not recalling the cars is beyond me. Consumer Reports needs to look into it.  It is nice looking car inside and out. Good paint. It handles well. But the poor touchscreen, poor dealer service, and getting in and out of the car without banging my head are reasons I would never own another.",3
29, on 03/08/17 12:21 PM (PST),Kris ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.0L 4cyl Turbo 6A),Issues with ATS  Local GM service excellent," I have owned my 2013 Cadillac ATS less than two months, yet have had a couple of issues with the car.  With that being said,  I have never received better service than my local GM service department has shown me.   The history of the car was a one owner (3 year lease) 32,000 miles.  The day I purchased the car and drove it home I smelled burning oil.   Noticed the next day there was oil on my garage floor.  I took to a GM service center, and they found the positive crankcase vent tube broken, replaced broken parts and installed two valves, yet after this was done there was oil dripping onto my garage floor.   Took to another GM service department closer to my home and they found oil leaking from the lower oil pan.  They resealed the oil pan and fixed the oil issue.  Two weeks later the car started shuttering when I accelerated between 25 to 40 miles per hour.  Took to my local GM service center, diagnosed issue as a torque converter chatter.   The service center replaced the torque converter.  The technician found a coolant leak while this work was being done and replaced the hose leaking.   All the work was covered under the existing bumper to bumper warranty.  My local GM dealership was awesome.  Their entire service department is a class act.  They went above and beyond to fix the issues with my car.**Update 6 months later....  No other issues with the car.  The work (repair and replacements) the local GM dealership completed on my car fixed all issues.  It's a fun car to drive, I have lots of compliments on this car.",4
30, on 01/23/17 06:43 AM (PST),shannon bentley ,2013 Cadillac ATS Sedan Luxury 4dr Sedan AWD (3.6L 6cyl 6A),"Awesome, Sporty Ride!!"," This is a true diamond in the rough sport sedan.  Driving a $51k car that I bought for the price of a new Honda Civic.  I drove Lexus IS-250's and  BMW 3 series and this was way more enjoyable to drive.  Interior space is tight for backseat passengers but the driver and front passenger have loads of room (I'm 6'5"" 250 lbs).  The CUE system is easily figured out and the My Cadillac app works great for starting car from my desk and downloading routes for upcoming trips.  Overall I am very impressed with my new baby.",4
31, on 12/28/16 20:14 PM (PST),Carol Pinion ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.5L 4cyl 6A),Eye catching styling," The ATS is a pleasure to drive. It handles well and is responsive. The interior is comfortable.  The exterior design is very eye catching and I've received compliments on the car. It has a good audio system with Boise sound. I'm very pleased with this car and would purchase another in the future.*Still love my car 5 years after purchase. As I walk to my car in a parking lot, I still get the pride of ownership feeling. Still get compliments from people as I drive it out in the public. The styling has not diminished with time. Would buy another ATS as its a beautiful car and very dependable.",5
32, on 11/09/16 15:57 PM (PST),Deborah K G ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.0L 4cyl Turbo 6A),I love it!," My car is exactly as advertised. Its got great styling, its super comfortable, and I feel safe while driving.",4
33, on 10/06/16 08:30 AM (PDT),Little old lady ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.0L 4cyl Turbo 6A),Dream Car or Nightmare?," I purchased this car in 2014 and thought my dreams had come true.  Beautiful car. Very classy. Sporty.  What a nightmare it has become.  CUE system SUCKS!  The CUE is frozen on the homepage and will cost $2K to repair.  Not covered under warranty.  Several recalls including rear defogger, transmission issues, etc. Of course there is no recall on the CUE.  Interior falling apart. Plastic parts just pop off. I'm collecting them for next owner. Driver seatbelt gets stuck.  The audio is horrible while using the phone via Bluetooth.  I'd rather hold my phone and drive.  Navigation is only available through OnStar and limited at that. Climate controls have a mind of their own.  While only using the AC, the heater will intermittently come on; even in 100 degree temperatures outside.  Needs frequent front-end alignments and I'm a careful driver (don't run over potholes).  I will NEVER buy another Cadillac.  Please save yourself LOTS of money and aggravation and ""steer clear"" of this one.",1
34, on 10/04/16 08:53 AM (PDT),frank miller ,2013 Cadillac ATS Sedan Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),My ats, Watch for money traps I e extra warranty gap insurance excetera,5
35, on 03/30/16 07:54 AM (PDT),Steve M. ,2013 Cadillac ATS Sedan Premium 4dr Sedan (3.6L 6cyl 6A),This thing is a blast to drive," The ATS is really a fun to drive car. With the 321 hp  V6 it has plenty of power and with the trans in manual mode you can really wind it up through the gears. Handling is great, it really holds the road. I don't know why it is that GM puts summer only tires on vehicles  it sells in the north east. I had to replace them not long after I got it with all season, an extra expense. The one thing that I don't like about the car is the touch screen controls. You can't work the radio or climate controls by feel, you have to take your eyes off the road to make sure you hit the touch screen just right and sometimes that isn't easy. Over all I like the car and am enjoying it but I would say that it is not anything for a little old lady or anyone wanting a real cushy ride.",4
36, on 03/12/16 13:56 PM (PST),Jaime H ,2013 Cadillac ATS Sedan Standard 4dr Sedan AWD (2.0L 4cyl Turbo 6A),Great entry luxury sedan," I am definitely on board with the Cadillac brand after this purchase. I have had the car for almost four months and loving every second of it. This car handles surprising well, even in rain I dont have to change the way I drive. Interior is great for the price tag. I can't say anything about the cue system, as mine does not have it, but I just connect my iPod to the USB port and leave it. So getting the touchscreen didn't appeal to me. The 2.0t engine is great. Having almost no turbo lag is great for hooning around backstreets. Transmission sometimes gets confused on when to shift when pushing the car hard, but manual shift gets rid of that. If your in the market for a4s or BMW 3 series but are slightly to expensive,this car used is a great choice and beats out the europeans cars if you ask me.",5
37, on 01/23/16 02:43 AM (PST),Shawn Herman ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.5L 4cyl 6A),Awesome car, ,5
38, on 11/05/15 09:18 AM (PST),Elaine Mico ,2013 Cadillac ATS Sedan Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),The American Standard of Luxury not here.," I leased a 2013 Cadillac ATS 4 door Sedan turbo, The car has been nothing but problems from the start.We are talking about the American standard for luxury vehicles, obviously this car is not.I am not going to completely trash the car because it does have some good points such as the handling, acceleration,interior looks as well as an appealing exterior, definitely a great looking vehicle.But the CUE system is inoperable while driving for fear of getting too distracted or frustrated and getting into an accident. The radio is useless it's always acquiring the HD signal so it sounds terrible, every once in a while it loses all the pre-set stations.I had front end problems since the begining of my lease, the car is in the shop every few months for different problems, already had about 7 recalls, There is absolutely no pleasure in driving this car.As I write this it is in the shop for noise vibrations on engine and rear. They called me and told me that there were loose screws on engine/door as far as the back vibration is concerned they said that all 4 rims are bent due to the potholes on roads. Now this definitely doesn't sound right, I can understand one rim possibly getting bent/damaged but not all four of them this leads me to believe that there is an apparent design/structural fault or that the materials used are too weak to support the weight of the vehicle. I have owned/leased well over 15 different vehicles during my life and never had a problem where I was told that the rims were bent/damaged.This ATS has been nothing but headaches since we got it and I must say that the dealership has been no help.When I last contacted the owner of the dealership he told me that I should call Cadillac/GMC directly and complain to them so let me get this straight you buy the car and after that they are done with you so now when you have a complaint or problem you have to contact the manufacturer yourself. What is the point in buying from a dealership when they are not there to help you, we may as well be allowed to buy directly from the manufacturer since ultimately they are the ones that you have to deal with.Lastly I must say that my experience with this vehicle has been nothing but frustrating and overall unpleasant, what is the point of having a car that you have absolutely no joy or pleasure in driving. I would be willing to possibly understand having so many problems if the car was used but for a brand new car it does not appear to be reasonable and at this point the car only has 27,000 miles practically still pretty new.It’s 2018 and my review of the ats still stands.I have since leased a 2016 srx no problems, now leasing 2018 xt5 no problem.",1
39, on 09/03/15 20:22 PM (PDT),Howard C. Anderson ,2013 Cadillac ATS Sedan Luxury 4dr Sedan AWD (3.6L 6cyl 6A),"Cadillac and Crap start with ""C"""," GM stands behind their dealers, so the dealer takes the bullet.Purchased 2013 ATS, car is in shop on average of once every 8 weeks.  13+ items had to be fixed in 2 years.  GM no longer has extended warranty, and they will not pay for extended warranty.  GM will take NO RESPONSIBILITY for the poor quality.  List of items and how many times they had to be fixed:QUE  4 times  Sunroof 3 timesSterling wheel 2 timesDrivers seat 2 times",1
40, on 08/15/15 08:39 AM (PDT),Brian Armstrong ,2013 Cadillac ATS Sedan Performance 4dr Sedan (2.0L 4cyl Turbo 6A),2.0T 6A after 20K miles bought CPO at 8K miles," I bought the ATS 2.0T as a CPO from a local dealer. I paid 25K and I love the car. I always put in 92+ octane and have never gotten less than 25 mpg (miles driven/gallons pumped at empty- not cue's take on the same). The handling of this car is as car&driver and all other magazines have stated - Second to none in it's class. You feel connected to the road in a car that isn't a bloated overweight numb steering overpriced import. The trans does need work however, but in sport mode I have only minor complaints. I also have had zero problems since I bought it, and I now have 20K miles. Bottom line - If you're looking for a GREAT chassis, with sweet steering feel and acceleration take a test drive. I cross tested Audi A4, 3 series all the usual and the caddy fit my needs and likes much better than the others.",4
41, on 04/06/15 21:37 PM (PDT),rzuff77 ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.0L 4cyl Turbo 6A),STUCK WITH A LEMON, This car has been a lemon since about 5k miles and very disappointed with my purchase. Around 10k miles performance was awful 0-60 in about 15 seconds and I kept taking it back and finally they decided to replace the turbo at 15k miles. Still has the same problem but also shift rough and has a hesitation issue no one at the dealer can replicate. I currently own 5 GM vehicles but it maybe time to thin out my stable or at least dump GM. The dealership has been downright rude and awful and 800 Cadillac service is joke. Never calls you back and wastes your time.   ,2.25
42, on 12/10/14 11:54 AM (PST),tp013 ,2013 Cadillac ATS Sedan Premium 4dr Sedan AWD (2.0L 4cyl Turbo 6A),BAD Steering and BAD Tires," I bought my cadillac in March of 2013, 25,000 miles later I am now putting my third set of tires on. I have had nothing but problems with this care from the steering locking up, stalling up an hill I also on acceleration get a banging noise from under the hood. the glove compartment and trunk not closing to an annoying rattling sound coming from the steering wheel and speaker in back seat. This car is not worth buying and would not  recommend it to anyone. Everytime it was  brought back to the dealer nothing is wrong with it..then in april steering locked up again...whole power steering column went. The whole engine blew...ended up hitting a pole. Rj burne on scranton were not nice to work with either.",1
43, on 07/22/14 13:16 PM (PDT),topdeadcenter ,2013 Cadillac ATS Sedan Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),First Birthday, Have had this car for a year now. This car is just plain fun to drive.My wife and I are very happy with or ATS,4.75
44, on 07/12/14 00:10 AM (PDT),jhatfie ,2013 Cadillac ATS Sedan Performance 4dr Sedan AWD (3.6L 6cyl 6A),Fantastic Sport Sedan," What a fantastic car Cadillac has made.I traded in my 2012 Audi A4 Prestige S-Line for my ATS and could not be happier.The A4 was a great car (with a few problems), but the ATS is just so much more willing to get thrown around and feels so much livelier and nimble.The 3.6L has plenty of grunt and thus far with about 3k miles, I am averaging almost 24mpg in mixed 50/50 driving, which is just under the what my Audi got but the ATS does not need premium fuel.The interior is top notch and CUE has been easy to figure out.So far I have had 0 issues.I was a little concerned giving Cadillac a try, but I am so glad I did!",4.75
45, on 03/05/14 11:51 AM (PST),tomfoolery2 ,2013 Cadillac ATS Sedan Luxury 4dr Sedan AWD (2.0L 4cyl Turbo 6A),Flat out best value in this segment," I was hesitant to check out the American manufacturers and disappointed in Lincoln for sure (Chrystler doesn't even compete here). However, this car stood out as a giant slayer.I did exhaustive research and the ATS gives much more value per dollar than anything else out there. The equivalent German or Japanese cars cost significantly more. We're talking 20-30% more!At first I wanted to use my new gem sparingly but the more I drive it the more I find myself making excuses to go for a spin.Don't buy this car without the full CUE. Pony up and you won't regret it. Don't believe anyone who says CUE is unusable. I have had zero trouble.Update: 4 years and 40,000+ miles later and I still love the car. If I had to do it again I would go for the V6. I miss the torque. The car has still been stone cold reliable and Cadillac service is stellar. There have been minor weird issues like a dead remote/key battery, all quickly fixed for free by Cadillac. My only remaining curiosity will be the long term reliability. With 4 years 50,000 miles maintenance included and 10 year 100,000 mile power train warranty it might be a long time before you see that update!And yes, I'm dying to upgrade to the ATS-V or CTS-V.",5
46, on 02/21/14 14:22 PM (PST),unsatisfied27 ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.5L 4cyl 6A),Two ATS's Since Memorial day 2013," I purchased a new 2013 ats on memorial day 2013 , i am on my second one now.the first one i had put 5509 miles on it the first 10 days i owned it. i took it back to the dealership in N.C and had a complaint that the steering wheel would get stuck while driving on the highway, they had the car for two weeks . could not find problem, did some computer updates as recommended from cadillac tech support. it continued to happen after they gave it back to me .finally had it towed back for the same problem. they gave me a new one, put 8700 miles on that one and i have an electrical problem center dash goes black. turns out there is a short in the radio and the ecm unit . Car is total [non-permissible content removed]!!!",3
47, on 11/24/13 10:15 AM (PST),joeyfernando26 ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.5L 4cyl 6A),2013 ATS Base," I leased the 2013 ATS back in August 2013. After looking at the BMW 320i, Mercedes CLA, and Lexus IS250, I had fallen in love with the ATS when I test drove it. No, it's not the 2.0T or 3.6, but this little engine really is peppy once you step on the accelerator. The only complaint is that I never achieve the marketed MPG, I only get around 18 driving to and from work and school. Other than that, I LOVE this car!",4.625
48, on 10/20/13 10:30 AM (PDT),ls8 ,2013 Cadillac ATS Sedan Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),remarkable car," Have the 2.0T with CUE, etc.Have been driving it in the city and have been very impressed, but drove it for first time in N Ga mtns this weekend and was amazed.Rather than fighting tight curves, it dives into them.Scary fast acceleration to pass with no lag or hesitation.Easy to pass someone on a two lane and look down and see that you are doing 100 all within a couple of seconds.CUE took about one day to get used to and now I wouldnt want to go back.Interior makes my previous BMW interior look like the 80's. Functionality and sound quality on the CUE stereo is outstanding.",5
49, on 08/13/13 18:10 PM (PDT),oshkosh49 ,2013 Cadillac ATS Sedan Luxury 4dr Sedan AWD (3.6L 6cyl 6A),Excellent First Effort by Cadillac!!!," I've had this car for a few weeks. And it's everything I was hoping it would be, and more. I've been reading for the past 30 years in Car & Driver and Motor Trend about how great the driving experience of the BMW 3-Series was. During all of that time I was hoping like crazy that either Cadillac or Lincoln would develop and produce a direct competitor to the German entry level sport sedans. Lincoln hasn't yet, Cadillac finally did. Kudos to GM for not dropping the development of this model during their bankruptcy. The ATS's handling and steering feedback is just amazing. The ride is what you SHOULD expect from a compact sport sedan. Hey, it's not your Grandpa's land yacht!!!",5
50, on 08/12/13 16:33 PM (PDT),dior97 ,2013 Cadillac ATS Sedan Standard 4dr Sedan (2.5L 4cyl 6A),Cadillac ATS 2.5 troubles with rough idle," I have Cadillac ATS 2.54 cyl. that shakes, trembles during a routine stop lights during a stop. I have taken the vehicle to the dealer for software fix/updates but the problem is still there. . I""m very disappointed in this vehicle , in Cadillac and in GM. So much technology in the Cue, the radio but a vehicle that trembles and shakes is extremely annoying and gives The Cadillac ATSa sour tastes. so far, NO fix yet, NO response from Cadillac or GM. i will re post if update.",3.875
