,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating
12, on 05/16/08 17:12 PM (PDT),Kim's dream ,2006 Chrysler Crossfire Coupe Limited 2dr Coupe (3.2L 6cyl 6M),Kim's dream realized," I began my quest for a sports car in the fall of 07 and was sold and ready to buy a Saturn Sky when a friend suggested that I give the Crossfire a try Thank God for suggestions, the car is such a great ride. Driving this car is like becoming part of the vehicle, you become one with the seat and thus the car itself. I am so glad I found this vehicle. The car is a brand new 2006 with  13 miles on it and I have only had it for 2 weeks but the car is sexy, curvy,sleek and so retro in design. I love this car and I absolutely love driving it. It is a true head turner. Thanks for the dream come true. ",4.75
13, on 04/24/08 13:37 PM (PDT),Michele ,2006 Chrysler Crossfire Coupe Limited 2dr Coupe (3.2L 6cyl 6M),Love this eyecatcher, This car is fun to drive and absolutely beautiful to look at.  I feel like a million bucks behind the wheel.,4.375
14, on 02/23/08 19:03 PM (PST),Johnnie Mack ,2006 Chrysler Crossfire Coupe 2dr Coupe (3.2L 6cyl 6M),A supercar for most folks," Coming up on a year with this car, and have had nothing but good experiences. No glitches, just a nice commuter vehicle for my wife and I. Very nimble, and fast enough to suit me-the numbers suggest it will accelerate as fast as my old '89 Trans Am, but I'm out of the ""rat race"".  Tires are still in very good shape, and just 2 oil changes for maintenance.  A few negs-the seat is probably better in the Limited model, so maybe a retro fit is in order-this one generates complaints from my lovely wife of 31 years.  And the radio is annoying.  As we know now, the car has been killed by the new Chrysler. I guess a notchback version with a removeable window is out of the questions now, eh?",4.625
15, on 02/10/08 08:53 AM (PST),rampage ,2006 Chrysler Crossfire Coupe 2dr Coupe (3.2L 6cyl 6M),What a deal," I bought this on a whim when I was looking for a Mazda 3 wagon a year ago. The $19k price tag was a deal maker.  Driving it is a treat and I'm still impressed with its handling, braking and looks. The 6 speed manual taps the power in the engine efficiently and it feels great to be pressed back into the seat upon acceleration. The only drawback is that is does not go up icy hills well so it's garaged when it snows.  My 6'3"" tall husband cannot strech his legs out straight, but he is very willing to make the sacrafice. Cargo area is plentiful for everyday and weekend jaunts. I swore I would never own a Chrysler product but this is the best car I've ever had.  ",5
16, on 04/20/07 19:38 PM (PDT),Cincinnati Slim ,2006 Chrysler Crossfire Coupe 2dr Coupe (3.2L 6cyl 6M),A fun loving beauty!," This is such a cool little car! Beautiful, impractical, cramped and hard to see out and I'm just crazy about it. Like a super hot girlfriend, you overlook her bad habits because you're having so much fun!  Some car reviewers have said the car's chassis and brakes are so good that It could use more power. I'm sure not complaining. I think it's a blast to drive yet, unlike most performance cars I've had, it is very forgiving. The ESP/Traction Control/ABS systems work very well especially in bad weather. It really makes you feel like a hero.",4.75
17, on 10/11/17 07:57 AM (PDT),Scott Isitoro ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Scott loves this baby !!!!," This '04 Crossfire Coupe is rare...alabaster white with special-ordered red interior....awesome looking ! I constantly get asked about my baby at gas stations,stores, etc....For 215 horses, this thing can fly. Premium gas adds up as does expensive oil change with 8.5 quarts of rare 0W-40 oil. Good thing, though, is oil change isn't for 7-8,000 miles. Overall, highly recommend for speed, fun, goo-looks...am trying to get the SRT version now. Scott, Elgin, Il",5
18, on 04/13/17 11:37 AM (PDT),Dave V. ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Best Car For The Money," I bought my 2004 Crossfire not long ago purely by chance. I had pulled into a used car lot to look at a Porsche Cayenne when my wife spotted the Crossfire. Turns out the dealership had just repossessed the car and offered it to me for what was owed on it. The price was so reasonable I couldn't turn it down. I have had many sports cars and my last toy was a Jaguar XK8 but have had several Porsche, Jags and others that cost much more. While at 60 it isn't the easiest car to get in and out of it isn't too bad and somewhat expected. I had loved the way the XK8 had performed and I was surprised that the Crossfire actually performs even better. It is just a great looking and fun car to drive. Me not being content to leave any car alone I have replaced the stereo with one that has bluetooth and have done a few other things and will do more as I am looking at putting in a dash kit in carbon fiber as while okay I think it will dress it up inside a little. I have also ordered a performance chip although the car is already fast enough without it.Looks, style and performance at an affordable price, what more could you ask for.",5
19, on 08/10/16 13:05 PM (PDT),Anita ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Awesome!, Fun car to drive.  The car is very sharp and everyone loves it!,5
20, on 06/19/16 09:36 AM (PDT),Mike ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Awesome car for the price," Bought the 04 model because everything was standard that year. Not a daily driver for a guy 6'3 (6'0 probably the limit) but I bought it for weekend use on backroads and getaways .  I like it's uniqueness in my area and it's rarity in the world. Yes you can find better performers, but not for less the double what i paid. The brakes approach supercar status with it's stopping power and the Mercedes drivetrain is a big plus. My car has 93k on it but most of those miles were between 04 and 2012 so I had it inspected by my mechanic and he found no issues.  A fun car and well worth the price if your looking for a coupe on a budget.",4
21, on 05/15/16 18:50 PM (PDT),Sonny ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Luv my crossfire, Bought this car as a retirement present for myself....I bought one that was extremely well taken care of.....my wife and I use it for a Sunday ride to church.....summer night time visits to the taste freeze ice cream....no matter were we go people always inquire about it....it runs really well and has plenty of power for me.  I got a manuel 6 speed on the floor and love going through the gears again...my wife and I enjoy going through the windy country roads...this car is fun fun fun....get one if you can and have some fun and feel like a kid again.  Still luv it 2017......no problems still luv it 2018...summer fun,5
22, on 04/27/16 11:05 AM (PDT),Nick moore ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Great sports car!, This a really great car I never had NY problems .I owned it for 5 years mine is a 2004 fully loaded I drive it on nice sunny days it has 75k miles on it the parts to fix car are all Mercedes Benz .so bieng a bastard car cause it was made in Germany but with Chrysler badge..its interior noise is lil loud but it's a sports car so..I put super chip in mind with performance exhaust ect... N I love it great car I took turns at 85 mph n only 35 zone no problem handles n drives great ..I did hve to put valve cover gaskets on at 74k n replaced exhaust at 74k but only cause there is no e check here so I took cat out on exhaust ect.. I did hve replace belt idler pulley at 74k ect.. Just basic maitence so oil changes unless u do them yourself are pricy cause it uses 0 40w pure synthetic racing oil so keep tht kinda stuff in mind ...but mine is auto with manual it has both thts the one I recommend do not get the manual with clutch get auto with manual slap stick also does OK in winter it has a winter/summer selection on transmission ..n also the coupe with all options has a really nice stereo infinity doores with tweeters n amplifier with sub woofers in all factory which is nice n I'm pretty sure thts not available on the convertible ..which I hate rag tops so but a hard top removal one would be great also all Mercedes Benz mechanics told me not too buy the car in the last year made cause its a set model n dnt hve Mercedes drive train n it has a fixed wing instead of the Mercedes tht deploys at 61 mph n retractks at 37 n also last year onez made have a supercharger on a Chrysler v6 instead of a Mercedes motor n thy ones with the supercharger had problems but just put a super chip in it its better than the SRT one ..highly recommend this car but remember the maintance cost on it cause I only take it too Mercedes to get worked on n its same car as the slk also the color on mine they made the fewest of which to me is the best color its silver saphire blue metallic it changed from a light real pretty blue to silver depending on sun n time of day,5
23, on 11/17/12 23:06 PM (PST),manoelramon ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),I LOVE THIS CAR!!!!," I am very proud for having this car.. it is almost 2 years and I NEVER had one single problem... the car is beautiful.. the people really asked about the car, turns the head.. and ride.. dude.. the ride is cool.. very fast ... very safe.. 80% of this car is a mercedez slk.. I change the oil myself because it requires 0w40 and it is cheaper if I do it myself.. the car is very confortable.. my friend has a porshe carrera and sorry porshe lovers!!! this car is much more comfortable comparing to the hard porshe... I will keep this car with me forever.. it is one of few 20.000 cars that arrives in USA... LOVE IT!!",4.875
24, on 09/03/11 12:38 PM (PDT),ronfor1 ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 5A),Beware," Car is product of bad marriage and even worse divorce between Mercedes and Chrysler. Chrysler unable/unwilling to fix warranty item, tried to buy back for half value. Dealer claimed no responsibility, deferred to Chrysler. Both unwilling to do the right thing by consumer. Car same as Mercedes SLK under skin but Mercedes also unwilling to assist in repair. ""Bastard child"" to both manufacturers..don't get suckered.",3.125
25, on 08/01/11 13:58 PM (PDT),bluefrog2 ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 5A),Great car!!," I felt compelled to review based upon a touch of misinformation I've seen out there; if you want this car you should have no worries about buying a well-maintained one. I was not looking for this car but, when I found it I instantly fell in love! The car is fun to drive, plenty powerful (you won't be beating Corvettes in it - if you want to race high-power sports cars get something else), and handles much better than my BMW 330 did. Two issues I'd like to speak to: the engine mechanicals are a bit loud - relax, you're not about to throw a rod! Rearward visibility obviously isn't like a mini-van, but you'll acclimate to it quickly. If you want one, buy one, you be glad you did! ",4.5
26, on 06/18/10 14:10 PM (PDT),Hector_Lara ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Just great!," Excellent car, great performance, it looks really great and good reliability. Everybody think that it is more expensive tan really is. More eye-catching than most of the cars. I have had Eclipse and TT and surprisingly the crossfire looks better and i have more fun than the rest. I have 2 Crossfire limited, Coupe and Roadster.",4.75
27, on 02/10/10 10:59 AM (PST),ITMATRS ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 5A),Buyers Remorse!!," Looked great, and preformed ok on the small test drive but by the time we hit the freeway the truth became clear. 1st - Road noise> lots of road noise in  the cabin, reminded me of a Dodge Caliber i rented and hated!! Feels cheap and plastic 2nd - Blind Spots - small rear window with blind spots from the rear body lines - again like the Caliber <:os 3rd - Door windows are so narrow you can barely see out 4th - Cramped. I'm 5'4"" and reach the brake and gas fine but have to have my knees in the dash to get the clutch all the way in <:o| 5th - Gear gates are small! Clunks into 2nd and hard to get to 3rd w/o hitting 1st or 5th..not 4 me..<:o(",2.875
28, on 07/31/09 15:51 PM (PDT),LINDSAY ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),AWESOME! Everyone compliments!," This car is so much fun to drive. The spoiler, which is similar to the Porsche, just makes the car! I'm a 20 year old student... this car is perfect for me. You tend to see older people driving them... for what reason I have no idea. This car is definitely for younger women!! It's stylish, sexy, reliable (except the darn cup holder), and fun! I will never sell this car! It is irreplaceable due to the fact that Mercedes will no longer take part in the make of this car! ",4.875
29, on 05/10/09 19:34 PM (PDT),Terry ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Great Car," The cupholder is of poor design, otherwise the car is really nice and fun to drive.",5
30, on 03/24/09 15:07 PM (PDT),2004 Chrysler Crossf ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Used Crossfire," The car looks great except for the plastic headlight covers that fog over from the sun and look awful.  They can't be replaced unless you buy the entire light assembly at $400+ each. The back hatch door rattles real bad and mine has etched through the paint where the hard rubber has worn through it.  I wish it had an off switch for the back fin.  It's distracting, embarrassing and blocks your view in the rear view mirror.  Other than that it's been a fun driver!",4.375
31, on 01/19/09 17:53 PM (PST),Jonathan ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),A street legal jet!," I just bought my 2004 Crossfire in August, and simply love it! Due to our snowy Canadian winters, I had to park it for about 5 months, but cannot wait to uncover her and hit the freeways again. It turns heads wherever I go, and people just stare and ask what it is constantly. I am only 5'8"", so getting in and out are a breeze. It handles like it is on rails, and makes every trip fun! I know it's not as fast as the 350Z or TT, but I feel it is a much sharper looking car, and lives up to the Mercedes name in every way. I have driven Jags and high end Acuras, and this car feels and looks more expensive. If you have the chance, buy one and hold on! This is a future collector's car for sure!",4.75
32, on 11/26/08 16:34 PM (PST),1hot6 ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Middle age; no crisis," I traded in an 06 Mustang, show car, for my 04 Crossfire in March 08.  While I honestly do miss some of the Mustang's personality I absolutly love my Crossfire! This vehicle surpasses any other car I've owned to include a BMW z3. It's not the fastest but then again who really is?!  The car handles flawlessly and Ive found myself pushing upwards to 80mph on back country twisties. It gets looks everywhere I go and best of all there aren't a lot of them around unlike the ""me-too"" Mustangs. Only problem was my own doing as I put an aftermarket exhaust which causes occasional vibration/resonnance but the car sounds like it should for the looks. It's destined to be a classic! No more built after 2008",4.875
33, on 11/23/08 08:06 AM (PST),Midwest Chica ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),I love my Crossfire," I was searching for a cute, reliable, economical sports car. Ruled out Infiniti and the Nissan 350 for this wonderful Crossfire. I purchased my 2004 in 2007 at a really good price were it only had 25K miles on it. The body had no nicks or scratches and looked brand new. It has been a fun car to drive and I always get positive comments on this looker. However, maintenance can be pricey being that everything under the hood is Mercedes.",4.75
34, on 10/22/08 09:20 AM (PDT),Rajunz ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Crossfire," I've owned over 50 cars in my life and this car has to be the most dependable car I've ever owned. It's perfect, I don't see why their values won't hold up, they are fabulous cars and they're a blast to drive.",4.75
35, on 08/01/08 12:57 PM (PDT),Scott MacMillan ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),"25,000 miles and still happy"," My Crossfire has all of the build quality and reliability you would expect-- but rarely get from a German made car. After 25k miles there are no rattles or squeaks, mechanically it hasn't missed a beat, and the factory original tires (Continentals) have only just given up the ghost. The car is a sports car, not a grand touring car, and as such has some sports car short comings, chief of which is a slightly cramped interior package. Anyone over 6ft will find that this isn't the best long distance car on the road. But for short jaunts and weekend escapes it is pretty much unbeatable. Excellent (but not superb) handling combined with ""one of a kind"" styling makes the Crossfire a joy to own. ",4.625
36, on 06/17/08 20:36 PM (PDT),Crossfire Trail ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Amazing Sports Car," Granted, Chrysler only lent its name to this car for, without a doubt it is a thoroughbred. with a few performance modifications and a few changes here and there, you have a world class sports car. There is no doubt about who built this car, it's German heritage shines through in performance and design. Simply stated, this car is absolutely fantastic from its brilliant skin to it's impressive manners and a plush interior that isn't found in many cars 3 times it's price. I'm in love with motoring all over again.",4.875
37, on 04/10/08 14:56 PM (PDT),ugetcaughtupinthe ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Just awesome," I love this car. I have tons of fun driving it on the highway, but the real rush is on country back roads. The car hugs the road. I drive hard and fast, and I almost never hear the tires (especially over the more than ample stereo). The wing that comes up at around 60 mph lets me know that I might want to back off the accelerator, but I usually don't. Its interior is small, but I mean come on look at the car. The controls are difficult to figure out, but easy to use, and there is a cup holder hidden in the center console. The vehicle isn't that bad in the snow and ice either (it has a winter mode, but don't try busting through snow drifts). Overall, its a steal for any true 2 seater.",4.75
38, on 02/11/08 12:07 PM (PST),hotactionskater ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Amazing Crossfire, This car is absolutely amazing. It's a blast to drive. It has a super easy clutch and super smooth gear box with a very short throw. Great sound system. Never gets old!,4.875
39, on 01/09/08 13:04 PM (PST),randylcoffey ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Thanks car magazines!," Car magazines hate my car.  Thanks to them, the value of my vehicle was greatly lowered.  (they drove down the value of the vehicle.)  Because of that, I purchased a luxury sports car at the price of a Kia!  The car is perfect for me, and I paid less than 1/2 its value when it was 1.5 years old, with only 4000 miles on it.  It is better than any other sports car I tried:  better than 350Z, Madza, TT, Honda, etc.  Only the Porsche Boxster was better, and it would have cost me 2x as much.  The car has speed, great handling, great looks (everybody stares when I drive by), and  great gas mileage.  It also has great trunk space no other sports car can match.  Thanks motortrend, car&driver, etc",4.875
40, on 01/01/08 12:28 PM (PST),Bob ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Love my Crossfire," I recently purchased my 2004 Crossfire as a used car with 25000 miles.  As many reviews state, it is not a high performance sports car.  It is, however, a fun sporty ride for an aging car enthuiast like me.  I have had many sports cars throughout my life and this is by far my favorite. It is great looking and plenty quick enough for me. ",4.5
41, on 11/06/07 19:14 PM (PST),Hunana ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),I'll keep this one forever," My wife and I are fairly new owners of this, but this is the best driving car I've ever owned.  I am 6'3"", and would say I'm the top range of fit for this car.  This car handles and drives like a dream (a little stiff) but what do you expect in a true sports car.  The power is great.  The interior is stylish and user friendly.  ",4.875
42, on 09/24/07 06:03 AM (PDT),Magnum55 ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Crossfire Comments, My wife bought this car much to my surprise and joy. We both love it! She drives it to work and I drive it on the weekends. The car handles and drives very well with plenty of power. I'll be talking to her on the phone and hear her punch it and know she has a smile on her face. ,4.625
43, on 09/22/07 22:56 PM (PDT),p ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Crossfire," The Crossfire is a very fun car to drive! It is the best looking sport coup out there. It could use a little more power, but it's not all about power. This car is a big ten!",5
44, on 09/11/07 09:47 AM (PDT),Freedom5 ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Sporty sophistication," I have had this car for just a short time but have so far enjoyed every driving minute. I'm 6'4"" and fit. I have always liked the styling but would never have paid the initial price. I purchased mine with only 18,000 miles on it - not bad for three years old.  It was as clean as brand new. The miles and condition along with a price tag of less than half of the new MSRP made it irresistible.",5
45, on 08/19/07 15:43 PM (PDT),Gojira ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Excellent Sports Car," I bought this car used a few years after its debut. I loved it from the beginning but prices came down to the point I could grab one. I'm glad I did. This is a very fun car with a passionate design and a character all its own. I've had small mechanical issues (squeaky window, loose shift knob) but no major problems. Fast. Handles beautifully. Quiet for this type of car.  Standard traction and stability control made winter driving much easier than I expected.  No problems. ",4.25
46, on 05/01/07 12:40 PM (PDT),Dave ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),A bargain basement Benz," I have admired the styling of the Crossfire since it's introduction. However, I found the $35K price a bit steep. However, the marketplace has spoken and this car is avaialable used at bargain prices. I picked up my 2004 Crossfire autostick with 5400 miles on it for under $18K. Immaculate condition. Considering that is the price of a boring old Civic, I grabbed one. Since this is a Benz SLK with pretty sheetmetal, it does inherit some of the old SLK's shortcomings. The interior is cozy, but I am 6'1"" and 270# and am very comfortable in this car. The console is cheap and chintzy, and the cupholder is a joke, but the car drives superbly. 25MPG, and no problems, I love this car!",4.75
47, on 03/02/07 23:23 PM (PST),Matt ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),The truth," Since I have had this car it has been a lot of fun. I have only had to problems with this car. One was the door had rust building up due to the weather striping not being properly put on. The warranty took care of this. The other was the car has no spare tire. I had a blow out and no way to fix it. Since Chrysler does not offer a good road side assistance program on flat tires for a car that they make with no spare tire, I had to leave it on the side of the road and wait for help at 3:30 am . At the end total bill was $995.00 including the tire. Don't get me wrong I love the car, however I will never buy a Chrysler again due to the warranty leaving me stuck out. Glad it was me not my wife.",4.25
48, on 01/13/07 16:43 PM (PST),Drew ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Couldnt wait to get rid of my Crossfire!, My lease on this vehicle ended in June 07 but I traded it in earlier because its such a nightmare to drive.  While this car handles and accelerates very well on the highway its a nightmare to ride in the city.  Potholes will make you bounce all over the road and getting the tires to stick around turns can be quite a gamble.  If you are tall just forget buying this car unless you don't mind your knees touching the dash!  ,4.5
49, on 12/17/06 11:44 AM (PST),gvarner  ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),montana let her run, my crossfire has been a blast to drive and  i get a lot of thumbs up. The only thing I don't like is winter driving--It doesn't go in snow.   ,4.25
50, on 11/29/06 10:01 AM (PST),JRB ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Nothing better looking than a CC ," Sure footed on Highway or cornering...About 30 bhp away from being a GREAT car, but a VERY Good one nonetheless.........Not a day goes by without someone commenting on the beautiful looks of my Crossfire..I have had lots of pricey equipment in my day but NOTHING elicits the comments that this cool looking car does...",4.875
51, on 11/29/06 09:38 AM (PST),oldknow ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Sweet and Classy with power," I bought my Crossfire amongst a parking lot of trucks so I found a cherry. Red and almost brand new. Love the car. Still get looks and wandering eyes all the time. Just replaced the tires and getting an air intake for 10+ more horses and better mileage. Only thing I do not like is I am 6'2 and the seats could go back just a little more but I fit in ok. Quick, good cornering, quiet comfortable ride, aggressive rumble from the exhaust, sytlish and all around a good car thus far. As someone mentioned they could have put the cruise control in another place because when I got the car I used it instead of the blinkers for the 1st month...",5
52, on 10/31/06 10:13 AM (PST),wonderbear ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Great Engineering, A pleasure to drive.  Reasonable comfort on trips for a car this size and my golf clubs fit (barely).  A little tardy off the line versus cars like Z350 and RX8 but on the highway it sings.  Dropping down using auto stick I can pop your head back at 60 mph.  Good mileage too.  Premium gas stings a bit but that wasn't the point of buying a car like this.  Only minus is visibility backing out of parking.,4.875
53, on 10/07/06 17:47 PM (PDT),Sandy ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),One Hot Car," I love my Crossfire.  Every where I go people ask about the car.  I love to drive it, it really moves out when power is needed.  The handling is great, and it's very comfortable on long drives.  I have had the car for 2 years and I haven't even thought of dirving anything else.  I love the interior and the exterior design.  Overall the performance is great and I would highly recommend your readers to take one for a drive.  But, be careful, as you may end up buying one!",5
54, on 09/25/06 12:58 PM (PDT),SLK Fan ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Top shelf Chrysler!, This is the best car in the Chrysler line-up. Get the best German engineers have to offer and the bold style lines only Chrysler can offer!,5
55, on 09/19/06 07:58 AM (PDT),Casey ,2004 Chrysler Crossfire Hatchback 2dr Sports Coupe (3.2L 6cyl 6M),Totally won over, I have owned 2 Z's and thought ok I'll try something different.  All I can say is that I wish I had purchased a convertible. I truly love my Crossfire and yes heads do turn. ,5
