,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating
10, on 01/26/09 18:53 PM (PST),tyler ,2009 HUMMER H3T Crew Cab Alpha 4dr Crew Cab 4WD SB (5.3L 8cyl 4A),Disaster!, I bought this car for my ranch and it doesn't even work half of the time. I have always loved Hummers. I had a Range Rover for my ranch to drive up in the mountains and go off roading in. Owned a Hummer H2 before that. I am going back to a Range Rover. I hate this car!,3.5
11, on 01/16/09 12:50 PM (PST),largemouthbass ,2009 HUMMER H3T Crew Cab 4dr Crew Cab 4WD SB (3.7L 5cyl 5M),H3T Amazing!," Traded in my ZR2 Jimmy for the H3T. Best decision I have ever made. This truck is amazing! Lots of room, handles great and with the 5 speed manual its super fun to drive. Build quality is great and I am getting much better gas mileage with the I5 then I used to get with the piggish 4.3 V6 in the Jimmy. Has enough power for my needs and off road or in snow this truck is a dream. To top it off having the pick up bed makes this truck so much more practical and useful. A+",4.5
12, on 12/26/08 20:07 PM (PST),David ,2009 HUMMER H3T Crew Cab 4dr Crew Cab 4WD SB (3.7L 5cyl 5M),Nice Truck!," I traded in an 08 Silverado crew cab for the H3T. I opted for the 5-speed manual and adventure package. This truck is a true pleasure to drive. The five cylinder has plenty of grunt and is at it's best when mated to the manual transmission. This is not a race car by any means though! The interior is nice and the seats are top notch. The mileage so far has been good, 16.5 mpg with mixed city/highway driving. This is better than what i averaged with the Silverado. The H3T benefits from the longer wheelbase (better ride) and the full size rear doors. We also own an H3 which helped seal the deal to purchase an H3T.  They are both unique vehicles that not everyone would appreciate.",5
13, on 12/07/08 00:53 AM (PST),bambeke ,2009 HUMMER H3T Crew Cab Alpha 4dr Crew Cab 4WD SB (5.3L 8cyl 4A),You get what you pay for," The 09 H3T is as advertised. ""The most versatile Hummer ever."" The functional 5' bed, along with it's ability to haul 5 adults makes it quite a utilitarian rig. Pros: Exterior styling, level of optioning, quality of build, V8 power, 4X capability.  Cons: A little tight in the interior (i.e. 2 large guys sit pretty near shoulder-to-shoulder; rear legroom is quite cramped), no lock on tailgate, gas mileage (i.e. The best I have obtained is 12 city; 14 hwy), weak auto shift b/t 3rd & 4th gear. All noted, as a truck/SUV guy, I can not think of a vehicle in this price range that compares. Given the mid price point, you get what you pay for...perhaps even a little more.",4.125
14, on 03/04/17 17:03 PM (PST),Tony ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Qwit your complaining!," We started with the H2 and love the beast.!! Definite mans truck. Then bought the '06 H3 Adventure Pkg.  in 2009 from dealer for my nurse wife (white of course). It was one owner used with 120K miles when purchased. As a visiting nurse she needed dependable able to go anywhere in all kinds of PA weather and the H3 has never disappointed. We still have it to this day Feb. 2017 with 212 k mi. and is running strong. I guess we got a good one !! We love it and I'd buy another. It has pulled the boats, jetskis, RV, and many trailers with ATV's.  Sorry to hear all the complaints and dissatisfaction, but I'll take another H3 any day, get outta my way.! Tony in PA.",5
15, on 12/17/16 14:50 PM (PST),Allen Williamson ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Hummer basics, Nice vehicle. Great in snowy conditions. Interior is roomy. Small enough for city traffic and parking-versatile enough for rural terrain and unimproved roadways.,4
16, on 09/11/16 07:27 AM (PDT),Mr. Bondo ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),18 Month Review," Purchased August of 2016 with 153,000 miles. It now has 163,000 and going strong. Zero complaints, going to pick up an H2 soon. Just great vehicles all around.",5
17, on 07/18/16 15:18 PM (PDT),CC ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Nothing beats a HUMMER!, ,5
18, on 06/05/16 09:59 AM (PDT),Frfjr ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Original owner, Love the H3. Will not sell.,5
19, on 02/02/16 17:38 PM (PST),Charles ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),"Hummer H3, to bad it was discontinued"," Great 4 wheel drive off road SUV, very easy to tow behind a motor home. Had jeeps and 4 wheel drive trucks, the H3 beats them all! I work in emergency management and have used this vehicle extensively.",4
20, on 10/27/15 05:56 AM (PDT),Hummerfan ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Hummer fan," Purchased new almost 9.5 years ago and have put on 148,000 miles.  It has been a GREAT vehicle with no problems.   Have only replaces tires, battery, water pump and brakes.  Really a fun and luxurious vehicle.  Still commands looks!",5
21, on 08/05/15 11:13 AM (PDT),jdicataldo ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Love the hummer," I owned a hummer h3 2006 for over 6 years. I drove over 150k miles on it. When I reached the 100k I took it to the mechanic asking to check it for any maintenance since the mileage of the car and basically just replaced the spark plugs. Nothing else. I change my first set of pads (brake pads, no rotors} on 110k miles on the front wheels, and on 130k miles on the rear wheels. Just had to believe but true. Sold it on 2013 with over 170k miles and running perfect. I missed it so much that I just bought my second h3 a month ago same year with just over 100k miles. Took it to the dealer to do whatever needed to have the peace of mind and runs incredible smooth (even better that my last one since I put four new Michelin on this one). Super smooth ride and very happy with it. I m just buying all the option that I used to have on my first one. I recommend this suv to anyone. The look is great, the comfort, the driving position, everything. Some complaint for poor visibility but with big rear mirrors as it has and back up camera that I added I feel very confident parking or anything. Not very powerful acceleration but small engine gives you better MPG so something has to give up. Anyway is enough power for everyday needs.",5
22, on 01/28/15 10:15 AM (PST),jusncsu ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Best SUV I've Owned," I own a 2006 H3 w/ adventure package.  I bought the vehicle used in 2009 with approximately 30K miles and an existing factory warranty. Hands down this is the best SUV I've ever owned.  It's extremely comfortable, performs as needed and has been nothing but reliable.  I've never had anything other than routine maintenance performed (knock on wood).  My only complaint (if I had to give one) is that it doesn't have a ton of cargo space.  My wife and I didn't have any children when we bought the car.  However, we recently had our second child, and with double strollers, etc. are in need of a bigger SUV.  However, I am not going to trade or sell the H3;   I'll be keeping it forever!",4.625
23, on 10/10/13 11:19 AM (PDT),prodigy1 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Hummer time," I bought a 06 h3 adventure package with 80k miles on it and was surprised at how well it rode and performed with the mileage it had. Every one gave me hell about having a hummer but I loved it. Driving it makes you feel like a kid driving a tonka toy. The Mpg's where average for its class 18-22 mixed driving. It was comfortable on short and long drives.It never gave me any issues and it never got me stuck off road. If your debating between an h3 or a wrangler, get a h3. You get more for the money and insurance is less. You get better Mpg's and a nice comfy ride when you're not plowing through the woods or mountains. It's a solid ride.",4
24, on 12/05/12 11:11 AM (PST),jusncsu ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),2006 Adventure Package - Love this Car!!," I've owned it for a few years now (did a great deal of research to ensure that I wasn't purchasing a lemon) and I love this car more and more the longer I own it.One of the commenters on here had a great point.Get it serviced at your Cadillac or GM dealership, and keep up the maintenance!!I've heard a few comments regarding the lack of power/acceleration due to the size of the engine.This thing isn't a sports car!As others have said, it will easily get up to over 100mph.However, you shouldn't expect to get there in 6 seconds - who buys an SUV with that in mind??Great car, I'm keeping mine forever!!",4.875
25, on 07/17/12 22:14 PM (PDT),ghostrider8 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),American Collectors Item," I was by a bank that Hummers are investments as the demand for Hummers is huge.The H3 has been a great, fun, rugged,strong & qaulity.The engine has pep in town,but most of the power is torque for pulling & climbing in hard terrain.Most that complain about them either have not taken proper care nor servced at a Cadillac or other GM desler.I had to cut off road in terrain that big 4x4 trucks could not go in,the H3 went through with no problems without even having to use 4 wheel drive.H3 is heavy & is designed to basically go anywhere,it is not a Ferrai,it is a Hummer built to in the harshes environment & it delivers.Open speed the H3 has no problem cruising at 100 mph.It is just cool.",5
26, on 06/07/12 00:44 AM (PDT),lodown ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),giant piece of junk," Bought this pre-owned at 5 years old. Conveniently everything started going down the drain at that point. Stupid things would break like the door... couldn't open the driver door from the inside. Sunroof leaks, passenger will randomly get quite soaked. It seemed like every week something would go wrong. Key fob just doesn't work... tried changing the battery..nothing. One day I tried to go to work and the truck locked me in park! Couldn't move the vehicle! Extremely unreliable. One day hazard lights just turned on its own and wouldn't turn off. Can't even drive up hills without a hard time. No interior lights that turn on when door opens - stupid. Poor handling. ",1.875
27, on 06/03/12 00:57 AM (PDT),ghostrider8 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),The True All American SUV!," (Note mine is automatic,online drop box only gave one option.)The style & design of the H3 is a head turner,it is unique,rugged,&can practically go any place. IF YOU BUY ONE, ONLY SERVICE IT A GM DEALER LIKE CADILLAC THAT DEALS WITH ESCULADES,BUT STAY OUT OF OIL LUBE & TUNE SHOP.The H3 is a fun vehicle to drive,has the most powerful A/C & Heater I have ever had.It is well built & reliable. They are now becoming some what of collectors items where Hummer Owners Clubs are growing & it has been speculated to be one vehicle that will increase in value.",5
28, on 05/14/12 20:45 PM (PDT),attaboy33 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Never Again!," My happiness last for about 3 months until the sunroof began to leak and hasn't stopped since.I have taken it in 5 times and each time they only want to replace the drain hose.I bought it preowned and learned after 2 years of ownership that the problem existed prior to purchase and it was never disclosed, now the warranty is up and they refuse to fix it. The leaks have caused stains on the seats, a foul odor, possible rust.It is now currently under investigation by GM. Not to mention all the other problems listed below:tire monitor unsteady alignment hood latch recall2 new batterieselectrical issues2 a/c issues repairedrattles shocks have gone out and I only weight 175 ",2.625
29, on 04/29/12 12:10 PM (PDT),k0pir ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Road King," Whether your on the highway or on a dirt road this hummer h3 is a road king. I love my 2006 Hummer H3 Luxury. From the heated leather seats to the big open sunroof, this is one amazing vehicle. It's not a car, it's not a truck, it's not like any other SUV, it's ""like nothing else."" Go any where, do any thing, they completely make an average trip a real adventure. If you like the outdoors, camping, getting away into the wilderness and don't mind getting stares from bystanders on the street, you'll love the H3.",4
30, on 04/20/12 08:59 AM (PDT),highwinder ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),WhosYourDaddy," The HUMMER H3 is the single most capable and superior real-world SUV ever devised by mankind.Originating from military combat vehicles, the H3 fits on trails the H1 and H2 are too big for.The H3 has everything a Jeep Rubicon has, and has everything a Jeep Rubicon doesn't have, and all for the same price and gas mileage.Don't get me wrong, I like Jeeps- I've driven them for decades.I get the ""Jeep thing"". Most H3 drivers do - we've been there and done that.But if Jeepers ever tried the ""HUMMER THING"", they'd never go back.It's the ""Jeep Thing"" on steroids, complete with stealing your girlfriend and not spilling my drink all over the leather while off-roading in style and comfort.",4.75
31, on 01/02/12 01:11 AM (PST),maverick112 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),BEST SUV EVER!," The H3 is a collector item that is not only fun to drive,but looks cool.The 3.5L in-line 5 is a proven engine that has plenty of power,ver reliable,& you have to watch your speed because you will be at 100 mph cruising without even knowing it.I feel like I am driving a luxury tank & it is rugged & durable,but inside the cabin it is silent & smooth with great style.The fuel economy is actually pretty good for such a heavy 4x4 that if keep up with service,use synthetic fluids,& run high octane fuel from a name brand station,it improves fuel economy & performance.Hummer is the Rolls Royce of 4x4,where there is no place it can't go,stylish in town & the Lion off the road.It is the King of SUVs.",5
32, on 11/22/11 15:07 PM (PST),offroader92 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),H3 THE ULTIMATE SUV," I have owned many SUVs & Jeeps & nothing compares to the H3 in style,reliability,design,durability & performance.There is no place the H3 can't go,it is tough and rugged with unique design.It gets great Gas Mileage campared to the much small Jeeps I have owned.The in-line 5 cyl. engine is very quite & smooth & on an adventure run,it cruised past 100 mph with no issues.It has a ton of torque power to climb & for off-roading fun.Our friend has one with 146k miles without a problem yet.I love the H3 & I have never owned a vehicle that gets so many compliments.It is just plain fun to drive & I plan to keep this for the long haul.I will not sell my H3,I plan to enjoy it as it will be a classic.",5
33, on 10/02/11 22:38 PM (PDT),ghostrider8 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),H3 4x4," A very impressive off road SUV that is the utilimate SUV on the road.The engine is very reliable inline 5 cyl. Votec that I have seen H3s with 180k miles & still going.The look of the vehicle is awesome.The A/C is very high power & extremely cold.It has a rugged suspension,that feels like driving a military armored vehicle that is loaded with luxury.The turing ability will let you turn on a dime.It has a wow cool factor unlike any SUV on the road.The engine is very fuel effecient for being a 4x4 SUV that has a ton of torque power,put a high flow air filter & it will give a boost in power.It is vehicle that cruises smoothy & will get up to 70 pretty quickly for SUV size.It is a one of kind!",5
34, on 03/15/11 16:47 PM (PDT),mike_n_va ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Possibly the best vehicle I've ever owned! ," **Luxury pkg. 3.5 i-5, 4x4 Automatic**I bought my 06 H3 used almost a year ago with 36k on it, I was VERY skeptical because I have never been a big fan of GM but after a long process of reading reviews, stats and comparing to competition it just made since.This H3 Rocks!Very comfortable, Solid build, awesome looks AND gas mileage is surprisingly good! (apprx. 18-19 hwy)4x4 is ridiculous, I've had it on sand, trail and deep snow and it had me smiling ear to ear. One problem I could do without would be the limited i-5. Although I never have problems with regular driving; 85 mph+.. highway or acceleration (on-ramps etc) But Steep mountainous inclines are tough at highway speeds.",4.875
35, on 11/19/10 00:00 AM (PST),russ ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),"64,000 and going"," Bought new in March of 2006, since then we have had 3 bad winters in a row, it is one tough SUV in the snow, no problems even in new 14"" snow that hasn't been plowed. Only problem, portion of the left fender on rear driver side door paint came off. Other than that no problems. Great driver in any weather. By the way still have the original Bridgestone tires, they will make it through one more winter. I will put the same Bridgestone tires back on it.",4.75
36, on 09/24/10 00:00 AM (PDT),Popester ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),It's so Cute!," I purchased a 2006 Hummer H3 with 80,000 miles on it.  Although the mileage was high, I had confidence in it after reading the reviews.  It came with DVD player and sidestep rails. Just the base package. I didn't really want all the bells and whistles because my theory is, the more that you have, the more that can go wrong. I'm a 5'7"" female and I have plenty of room.  I heard about the blind spots but I don't have any problems with that. The best thing is, even though this is a 2006, you can't tell. People love it and want it. ",4.75
37, on 07/08/10 06:07 AM (PDT),Posta ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Awesome SUV," Just bought the Hum H3 used with 50,000 km. Chrome package and moonroof make it look sharp. Dominate the lanes with this thing. Oversized tires make it look awesome. ",4.75
38, on 05/05/10 15:42 PM (PDT),mariakh@nisswa.net ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Nothing," I bought on 3-17-2010 we had it for 2 weeks gas mileage is horrible, it wore one tire very bad had to go back in to check out, then one week ago the wiring harness burned up and we ended up paying for some of it, also the tire I had to pay for half of it. I personally think it's a recall?",2
39, on 05/03/10 03:08 AM (PDT),hummerfan ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Nothing Comes Close , Bought the vehicle used but fell in love with it ever since I test drove it. No other SUV will give you more driving power than the Hummer. It's certainly a head turner and no doubt be ruling the lanes (if you signal and make a lane change) cars beside you will yield to you (That's the fun part of it). Though I have had some problems with the sun roof drainage system which gets clogged when you go off road and cause a mess INSIDE the passenger side and gets it all wet. But you can clean it out easily with low pressure air blown at it. definitely an envy during the winter or winter storm season. Every vehicle gets stuck will wish to be in your ride. ,4.5
40, on 02/26/10 15:44 PM (PST),cachito2 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Love my mellow yellow!," Fell in love with it the moment i saw online that it was being built. Ordered ours early and got the bright yellow in October 2005. Has always been a head turner even to this day. Lux package so the interior looks great and has been durable, great leg room, nice big sunroof and great stance overall. Been on quite a few long trips Fla & SCar, etc. except for a few minor issues, knock on wood has been reliable overall. We live in upstate NY so get alot of snow, since yesterday got 30 inches, my car left me stranded last night, wife rescued came to my resuce, i was in total awe how  our h3 went through the snow, was really proud and reminded why got it in the first place..luv it!  ",4.875
41, on 02/02/10 07:09 AM (PST),CAWillie ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Great Little SUV," Bought our H3 in July 2006.  Have both loved and hated it at times.  It is flawless in snow and mud..goes anywhere you want.  While it has been dependable, it has also been irritating at times.  The passenger compartment is too cramped.  It is a fight to get my arm between the seat and the door to adjust the seat.  The heated seat buttons are hard to reach on bottom of seat.  It would have been so much better to have them on the dash.  A baby seat behind my wife's seat barely leaves her enough room to be comfortable, knees on dash.  Despite negative comments, we both still like it.  We have rescued stranded friends and pulled tree stumps out of yards with no problems.  We would buy it again.",3.5
42, on 01/21/10 17:13 PM (PST),paul ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),SO FAR SO GOOD," Purchased the 2006 h3 last month used with 22,000 miles on it. It's fun to drive, great looks, and for having a 5 cylinder engine, does a great job for handling it's size. I did not have this for a very long time, but it's doing well. This is not intended for racing, but for normal driving.",4.5
43, on 01/20/10 22:55 PM (PST),schmeiser ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),fun ride," Bought used 44,000 miles. Put on k&n aircleaner, e3 spark plugs, up graded exhaust. Drove den to ill 75 to 85 miles per hr got 18 1/2 miles to gal. I think very good for the speed. Handled great Nice ride. Takes a little to get use to the low window view. Window switches to far back. Could use a back up camera &back up warning system for safety.. Over all liked it. And  am not a Chevy person.",4.25
44, on 11/15/09 15:57 PM (PST),tt ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Worth it!," I've owned several 4wds and I must say none are like the Hummer.Looking forward to the snow. Comfortable,quiet, 20mpg, fun and what an eye catcher. Is it ugly? Is it cute? Who care's it's a Hummer!",4.875
45, on 10/12/09 17:18 PM (PDT),Rsimon859 ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Cramped.," For starters, I am 6'0"", and 185LBS. The driver area is not suitable for taller, more built people. I feel cramped when I drive it. (I didn't choose this car, my parents did.) The windows are too small, the seats are hard to adjust, and the area is not spacious what so ever. The tiny 3.5 inline-5 doesn't perform to my expectations. Its slow, bulky, and when I go in the mud, it covers it in mud, (The mud flaps are a must). The CD player doesn't play homemade CD's, which really irritates me, so I must spend $300 on a new iPod. I am very disappointed with Hummer and GM for making this car so small. Really, you notice more Priuses when you drive it. I probably won't buy another Hummer again.",4.25
46, on 10/09/09 21:19 PM (PDT),Chris ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),3 year Owner of H3," I purchased my Hummer in August of 2006 and I have ZERO regrets to this day.  I have had no mechanical problems or anything that needed major repair.  I have enjoyed my H3 and I consider it a great buy.  Regardless of what you hear about being a gas guzzler, my H3 gets approximately 14 mgp on a 20 gallon tank.   ",4.375
47, on 10/03/09 07:17 AM (PDT),Coordinatorinpink ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Would buy again," I LOVE this vehicle. Yes, it does have a big blind spot but the mirrors make up for it. I love the oversized sunroof and the handling in snow and rain. Roomy enough for three car seats in back seat and love the room in the rear of the vehicle. Sluggish when accelerating and the MPG is low but overall I love it and would buy it again.",4
48, on 09/14/09 12:24 PM (PDT),Gail ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),I Love My H3," In the vehicle review it says that a Jeep owner would not trade their ""Hemi"" for the H3, I did. I love my H3. It is comfortable it handles curves better than my Jeep did. It may not be the fastest at take offs but it isn't a sports car it's a sports utility vehicle. After driving the H3 I don't think I will ever go back to Jeep. And I have been a Jeep owner since 1998. I Love It!!",4.875
49, on 09/11/09 16:37 PM (PDT),keith ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),best suv that i ever owned, I previously owned 2 jeep grand cherokee. The hummer performance off road and on road is way better than the jeep. I am not looking for speed and the gas mileage is better than the jeep. Comfort off road is excellent much better than the jeep. ,4.75
50, on 08/02/09 14:56 PM (PDT),Abbass ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Luv it but...," Love the vehicle.  For a mid size SUV, its reasonable on gas and is aesthetically pleasing on the inside and out. A very smooth ride and although powerful on the highway, it lack passing power. It is spacious for the driver and passenger but a bit cramped on the back seats.  I live in Toronto and so are winters are pretty brutal but a joke for the H3.",4.25
51, on 07/05/09 14:02 PM (PDT),OFiroz ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Big and Bold!," Hummer is one of the best vehicle I drove, I had Explorer,Pathfinder,and Mountineer as 4x4 vehicles. HUMMER provided the best comfort and road respect! I fixed xenon lights and some stickers in the side to make it more appealing. I love this vehicle. Had some squeaks in the rear wheels and front right wheel. Only while turning the vehicle. Lack of power is an issue. No! Actually it is a big issue. Giving the consideration to the 5 cylinder Engine it is forgivable. 2009 Alpha would be better with V8, but then it is far too expensive. Strangely I liked the fabric seats better than leather. Almost all American vehicles have this arrogance and haughtiness. Hummer also not an exception!",4.75
52, on 12/18/08 20:58 PM (PST),Ashley ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Move Over Wrangler," I've fallen in love with Hummer H3. It has great stock performance on mud terrain, and it can be submerged in water. The ride is comfortable, and since it's manual, it's a blast to drive. It rumbles like an F250, but thin enough to get through off-road trails in the woods. When I first heard of the H3 I felt it wasn't going to be ""manly"" enough for me, but the first time I drove it, the car changed my mind completely. It's extremely spacious, and the interior is perfect for it's off-road, military look; yet it's very modern and designed well for the not-so military-type. Speakers are great as well as the subs. Seats are comfortable. It handles well at high speed, and has so-so acceleration.",4.75
53, on 12/11/08 17:24 PM (PST),Grannie ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),In love with my H3," At my age of 61yrs I feel so good when I am driving my Hummer not to mention just looking at it. It was given to me for my 38th wedding anniversary by my husband. I was a Saab girl until I test drove a Hummer. My grandchildren love it as well, everyone in the family wanted me to choose little less flashy car ",4.625
54, on 11/07/08 15:39 PM (PST),Felix ,2006 HUMMER H3 SUV 4dr SUV 4WD (3.5L 5cyl 5M),Hummer," I recieved this vehicle as a sixteenth birthday gift and have been happy since! This is a fun vehicle to drive. It turns a lot of heads when you are stopped at a stop light or on the highway. The only thing I would change is the power window panel, move it closer so that it is easy accessible by hand. And I would suggest a third row. Overall I am satisfied ",3.625
